Time,UAV_X,UAV_Y,UAV_Z,Boat_X,Boat_Y,Boat_Z,Dist_XY,Dist_Z,Rel_Speed,Rel_VZ,Wave_Z,Success,Reason
1.77443e+09,3.13991,17.5733,-0.602367,2.86934,17.2161,-0.393051,0.198089,0.209316,1.82101,0.025684,-0.393051,1,Touchdown_Success
1.77443e+09,3.30534,19.4151,-0.063974,3.16611,18.9967,0.436224,0.210955,0.500199,1.88036,0.233112,0.436224,1,Touchdown_Success
1.77443e+09,3.04123,17.0585,-0.533517,2.88658,17.3195,-0.463783,0.153380,0.069734,2.47052,0.043864,-0.463783,1,Touchdown_Success
1.77443e+09,4.19503,23.9915,0.120316,3.93805,23.6283,0.346063,0.244912,0.225747,1.84743,0.998070,0.346063,1,Touchdown_Success
1.77443e+09,3.31095,20.4942,-0.362300,3.40101,20.4061,-0.499337,0.105979,0.137037,2.10390,2.30441,-0.499337,1,Touchdown_Success
1.77443e+09,3.51835,18.6387,-0.239560,3.09805,18.5883,0.035145,0.213322,0.274706,2.21781,1.033840,0.035145,1,Touchdown_Success
1.77443e+09,3.11049,19.3198,-0.196349,3.1882,19.1292,-0.337266,0.185821,0.140917,2.18664,2.12683,-0.337266,1,Touchdown_Success
1.77443e+09,3.24914,20.1787,-0.487757,3.28896,19.7338,-0.027996,0.146701,0.459761,0.869404,0.305201,-0.027996,1,Touchdown_Success
1.77443e+09,3.39447,18.5402,0.425204,3.04355,18.2613,0.405335,0.148252,0.019868,2.29335,0.464253,0.405335,1,Touchdown_Success
1.77443e+09,2.83909,17.4222,-0.212297,2.8294,16.9764,0.218538,0.205943,0.430835,1.51990,0.884492,0.218538,1,Touchdown_Success
1.77443e+09,3.08940,17.7789,-0.303953,2.8988,17.3928,0.137561,0.210580,0.441514,1.88843,1.043460,0.137561,1,Touchdown_Success
1.77443e+09,3.44787,19.9931,0.110869,3.26603,19.5962,0.264381,0.186581,0.153511,1.70758,0.349306,0.264381,1,Touchdown_Success
1.77443e+09,3.28911,17.7580,-0.350652,2.93038,17.5823,-0.492087,0.179476,0.141435,2.40227,1.96037,-0.492087,1,Touchdown_Success
